order_id,customer_id,city,category,amount,quantity,payment_method,status,created_at,updated_at
ORD-0000194,CUST-4238,Da Nang,Electronics,607.28,5,COD,COMPLETED,2026-05-31 04:43:54,2026-05-31 04:43:54
ORD-0000195,CUST-8076,Can Tho,Beauty,1101.89,1,E-Wallet,COMPLETED,2026-01-29 22:54:07,2026-01-29 22:54:07
ORD-0000196,CUST-4372,Nha Trang,Home & Kitchen,259.28,3,Bank Transfer,PENDING,2026-01-08 18:01:40,2026-01-08 18:01:40
ORD-0000197,CUST-6440,Hai Phong,Clothing,65.09,5,Bank Transfer,COMPLETED,2026-03-14 18:05:17,2026-03-14 18:05:17
ORD-0000198,CUST-7140,Da Nang,Electronics,1191.22,4,COD,PENDING,2026-01-14 17:48:47,2026-01-14 17:48:47
ORD-0000199,CUST-2719,Ho Chi Minh,Sports,1155.81,5,COD,COMPLETED,2026-01-03 12:25:44,2026-01-03 12:25:44
ORD-0000200,CUST-6970,Can Tho,Clothing,167.07,5,Credit Card,PENDING,2026-05-24 19:56:07,2026-05-24 19:56:07
ORD-0000201,CUST-6566,Hue,Books,211.98,5,COD,COMPLETED,2026-01-16 23:37:28,2026-01-16 23:37:28
ORD-0000202,CUST-2911,Hai Phong,Beauty,957.24,1,E-Wallet,COMPLETED,2026-01-30 17:20:46,2026-01-30 17:20:46
ORD-0000203,CUST-5885,Ho Chi Minh,Sports,1090.35,3,Credit Card,COMPLETED,2026-06-23 19:15:32,2026-06-23 19:15:32
ORD-0000204,CUST-8830,Da Nang,Sports,238.57,3,Credit Card,COMPLETED,2026-02-02 06:55:17,2026-02-02 06:55:17
ORD-0000205,CUST-9729,Can Tho,Beauty,830.98,5,E-Wallet,COMPLETED,2026-05-12 00:53:15,2026-05-12 00:53:15
ORD-0000206,CUST-4540,Ha Noi,Beauty,588.22,1,Credit Card,COMPLETED,2026-01-25 21:05:16,2026-01-25 21:05:16
ORD-0000207,CUST-5948,Hai Phong,Books,612.73,4,COD,COMPLETED,2026-06-22 08:23:30,2026-06-22 08:23:30
ORD-0000208,CUST-7947,Can Tho,Sports,1046.96,2,Credit Card,COMPLETED,2026-05-22 06:44:23,2026-05-22 06:44:23
ORD-0000209,CUST-5090,Ho Chi Minh,Home & Kitchen,465.57,4,Credit Card,COMPLETED,2026-03-02 11:49:49,2026-03-02 11:49:49
ORD-0000210,CUST-2953,Da Nang,Home & Kitchen,1114.47,1,Credit Card,COMPLETED,2026-01-27 06:12:50,2026-01-27 06:12:50
ORD-0000211,CUST-8854,Da Nang,Clothing,941.38,5,Bank Transfer,COMPLETED,2026-03-10 10:12:31,2026-03-10 10:12:31
ORD-0000212,CUST-4661,Hai Phong,Electronics,1467.05,2,COD,COMPLETED,2026-03-08 16:34:05,2026-03-08 16:34:05
ORD-0000213,CUST-3638,Can Tho,Clothing,179.49,5,E-Wallet,COMPLETED,2026-03-16 16:15:27,2026-03-16 16:15:27
ORD-0000214,CUST-9796,Ho Chi Minh,Electronics,1268.63,5,Credit Card,COMPLETED,2026-01-09 07:46:39,2026-01-09 07:46:39
ORD-0000215,CUST-7733,Can Tho,Sports,108.52,4,Credit Card,COMPLETED,2026-04-26 04:15:23,2026-04-26 04:15:23
ORD-0000216,CUST-9310,Ho Chi Minh,Sports,1431.82,3,E-Wallet,COMPLETED,2026-04-12 07:36:05,2026-04-12 07:36:05
ORD-0000217,CUST-3659,Hue,Home & Kitchen,415.09,5,COD,COMPLETED,2026-02-17 11:23:32,2026-02-17 11:23:32
ORD-0000218,CUST-4413,Ha Noi,Sports,1448.86,3,Bank Transfer,COMPLETED,2026-04-09 13:53:52,2026-04-09 13:53:52
ORD-0000219,CUST-4950,Hue,Books,582.61,1,E-Wallet,COMPLETED,2026-01-06 04:02:06,2026-01-06 04:02:06
ORD-0000220,CUST-3410,Ha Noi,Electronics,1450.38,1,COD,PENDING,2026-02-08 05:14:19,2026-02-08 05:14:19
ORD-0000221,CUST-4574,Ho Chi Minh,Books,435.76,2,E-Wallet,COMPLETED,2026-04-29 02:17:08,2026-04-29 02:17:08
ORD-0000222,CUST-4430,Hai Phong,Electronics,418.75,2,E-Wallet,PENDING,2026-06-16 19:51:33,2026-06-16 19:51:33
ORD-0000223,CUST-3607,Hai Phong,Sports,218.1,4,E-Wallet,PENDING,2026-01-02 23:53:41,2026-01-02 23:53:41
ORD-0000224,CUST-5447,Da Nang,Books,239.37,4,E-Wallet,COMPLETED,2026-06-29 00:07:17,2026-06-29 00:07:17
ORD-0000225,CUST-6485,Hai Phong,Home & Kitchen,1199.31,2,Bank Transfer,COMPLETED,2026-03-08 17:09:30,2026-03-08 17:09:30
ORD-0000226,CUST-4508,Ho Chi Minh,Electronics,1109.58,4,Bank Transfer,PENDING,2026-03-23 23:11:29,2026-03-23 23:11:29
ORD-0000227,CUST-5742,Ha Noi,Clothing,739.65,5,E-Wallet,COMPLETED,2026-01-22 17:33:22,2026-01-22 17:33:22
ORD-0000228,CUST-7087,Hai Phong,Books,358.7,5,Bank Transfer,COMPLETED,2026-04-18 17:11:48,2026-04-18 17:11:48
ORD-0000229,CUST-5913,Ha Noi,Home & Kitchen,929.92,5,COD,COMPLETED,2026-06-05 15:17:06,2026-06-05 15:17:06
ORD-0000230,CUST-4979,Hai Phong,Electronics,75.06,3,COD,COMPLETED,2026-03-23 12:54:49,2026-03-23 12:54:49
ORD-0000231,CUST-6065,Hue,Home & Kitchen,725.38,1,E-Wallet,COMPLETED,2026-05-18 04:07:49,2026-05-18 04:07:49
ORD-0000232,CUST-4836,Hai Phong,Beauty,167.31,1,Bank Transfer,COMPLETED,2026-05-02 09:00:39,2026-05-02 09:00:39
ORD-0000233,CUST-5162,Can Tho,Home & Kitchen,835.51,5,COD,COMPLETED,2026-05-06 08:41:38,2026-05-06 08:41:38
ORD-0000234,CUST-9729,Can Tho,Sports,509.93,2,COD,COMPLETED,2026-06-14 23:39:04,2026-06-14 23:39:04
ORD-0000235,CUST-1597,Ha Noi,Books,159.73,3,Bank Transfer,PENDING,2026-01-14 20:49:40,2026-01-14 20:49:40
ORD-0000236,CUST-5125,Ho Chi Minh,Clothing,772.64,3,E-Wallet,COMPLETED,2026-02-02 15:57:38,2026-02-02 15:57:38
ORD-0000237,CUST-1551,Da Nang,Clothing,119.51,4,Bank Transfer,COMPLETED,2026-02-02 05:12:51,2026-02-02 05:12:51
ORD-0000238,CUST-5184,Ha Noi,Electronics,738.72,1,Bank Transfer,COMPLETED,2026-03-26 22:43:08,2026-03-26 22:43:08
ORD-0000239,CUST-3637,Ho Chi Minh,Home & Kitchen,855.73,1,Bank Transfer,COMPLETED,2026-01-11 15:55:49,2026-01-11 15:55:49
ORD-0000240,CUST-1728,Hai Phong,Home & Kitchen,1146.04,3,Bank Transfer,COMPLETED,2026-04-02 00:33:19,2026-04-02 00:33:19
ORD-0000241,CUST-1873,Hue,Books,382.11,4,Bank Transfer,COMPLETED,2026-04-09 14:23:52,2026-04-09 14:23:52
ORD-0000242,CUST-7571,Hue,Books,1244.88,4,Bank Transfer,COMPLETED,2026-01-11 17:07:21,2026-01-11 17:07:21
ORD-0000243,CUST-9502,Da Nang,Clothing,338.58,4,E-Wallet,COMPLETED,2026-03-22 00:00:03,2026-03-22 00:00:03
ORD-0000244,CUST-1818,Ho Chi Minh,Clothing,874.93,4,COD,COMPLETED,2026-04-23 11:27:51,2026-04-23 11:27:51
ORD-0000245,CUST-3124,Ha Noi,Beauty,438.0,1,Credit Card,COMPLETED,2026-02-11 12:43:03,2026-02-11 12:43:03
ORD-0000246,CUST-9705,Hai Phong,Home & Kitchen,1215.1,3,Credit Card,COMPLETED,2026-02-21 14:03:05,2026-02-21 14:03:05
ORD-0000247,CUST-3068,Da Nang,Clothing,701.57,5,E-Wallet,PENDING,2026-06-12 07:01:35,2026-06-12 07:01:35
ORD-0000248,CUST-7553,Nha Trang,Electronics,795.33,3,Credit Card,COMPLETED,2026-03-18 23:00:50,2026-03-18 23:00:50
ORD-0000249,CUST-5371,Hue,Books,476.11,1,E-Wallet,PENDING,2026-02-28 01:01:07,2026-02-28 01:01:07
ORD-0000250,CUST-2344,Hai Phong,Clothing,640.36,4,COD,COMPLETED,2026-03-07 07:45:00,2026-03-07 07:45:00
ORD-0000251,CUST-4241,Da Nang,Electronics,469.44,4,E-Wallet,COMPLETED,2026-05-07 20:11:45,2026-05-07 20:11:45
ORD-0000252,CUST-1389,Ho Chi Minh,Books,1409.17,4,COD,COMPLETED,2026-03-16 09:15:35,2026-03-16 09:15:35
ORD-0000253,CUST-8766,Ho Chi Minh,Electronics,529.84,4,Credit Card,COMPLETED,2026-01-28 13:24:24,2026-01-28 13:24:24
ORD-0000254,CUST-6428,Hue,Books,1386.63,5,Credit Card,COMPLETED,2026-04-01 21:39:27,2026-04-01 21:39:27
ORD-0000255,CUST-3181,Nha Trang,Sports,976.21,3,Credit Card,COMPLETED,2026-01-21 19:42:08,2026-01-21 19:42:08
ORD-0000256,CUST-6296,Nha Trang,Beauty,108.51,3,E-Wallet,COMPLETED,2026-06-12 01:32:23,2026-06-12 01:32:23
ORD-0000257,CUST-9087,Nha Trang,Clothing,998.76,4,COD,COMPLETED,2026-06-10 01:43:58,2026-06-10 01:43:58
ORD-0000258,CUST-3602,Da Nang,Clothing,457.12,2,COD,COMPLETED,2026-06-09 22:28:17,2026-06-09 22:28:17
ORD-0000259,CUST-3662,Can Tho,Sports,1298.39,4,Bank Transfer,COMPLETED,2026-01-28 23:23:38,2026-01-28 23:23:38
ORD-0000260,CUST-3549,Can Tho,Home & Kitchen,520.03,5,Bank Transfer,COMPLETED,2026-05-17 02:40:43,2026-05-17 02:40:43
ORD-0000261,CUST-4052,Nha Trang,Electronics,467.29,3,Credit Card,COMPLETED,2026-05-13 02:30:14,2026-05-13 02:30:14
ORD-0000262,CUST-6401,Hue,Sports,684.4,3,COD,COMPLETED,2026-06-15 04:52:36,2026-06-15 04:52:36
ORD-0000263,CUST-5565,Nha Trang,Electronics,252.07,4,COD,COMPLETED,2026-03-11 04:35:05,2026-03-11 04:35:05
ORD-0000264,CUST-6064,Da Nang,Sports,1207.45,4,Bank Transfer,PENDING,2026-06-22 03:58:43,2026-06-22 03:58:43
ORD-0000265,CUST-5402,Hai Phong,Electronics,101.93,5,COD,COMPLETED,2026-05-23 04:55:02,2026-05-23 04:55:02
ORD-0000266,CUST-8005,Hue,Books,55.56,2,E-Wallet,COMPLETED,2026-05-23 17:49:50,2026-05-23 17:49:50
ORD-0000267,CUST-7189,Nha Trang,Electronics,661.47,2,COD,COMPLETED,2026-04-03 14:43:16,2026-04-03 14:43:16
ORD-0000268,CUST-5408,Ha Noi,Sports,888.16,2,COD,COMPLETED,2026-06-20 20:13:49,2026-06-20 20:13:49
ORD-0000269,CUST-9210,Can Tho,Sports,481.33,4,E-Wallet,COMPLETED,2026-02-09 09:30:48,2026-02-09 09:30:48
ORD-0000270,CUST-1518,Ho Chi Minh,Beauty,1180.6,3,COD,COMPLETED,2026-02-21 01:38:57,2026-02-21 01:38:57
ORD-0000271,CUST-3074,Ha Noi,Electronics,400.26,5,E-Wallet,COMPLETED,2026-06-28 21:32:04,2026-06-28 21:32:04
ORD-0000272,CUST-7702,Can Tho,Books,675.2,1,COD,COMPLETED,2026-02-20 02:12:58,2026-02-20 02:12:58
ORD-0000273,CUST-7063,Hai Phong,Electronics,31.78,2,Credit Card,COMPLETED,2026-02-28 13:11:22,2026-02-28 13:11:22
ORD-0000274,CUST-9282,Ho Chi Minh,Books,85.58,2,COD,PENDING,2026-05-18 21:39:04,2026-05-18 21:39:04
ORD-0000275,CUST-4455,Can Tho,Home & Kitchen,1429.98,5,Bank Transfer,COMPLETED,2026-01-04 09:32:34,2026-01-04 09:32:34
ORD-0000276,CUST-3772,Hai Phong,Sports,1047.76,1,E-Wallet,COMPLETED,2026-02-08 14:28:28,2026-02-08 14:28:28
ORD-0000277,CUST-6912,Ho Chi Minh,Home & Kitchen,445.99,4,Bank Transfer,COMPLETED,2026-04-13 01:45:15,2026-04-13 01:45:15
ORD-0000278,CUST-1605,Ho Chi Minh,Clothing,512.02,4,E-Wallet,COMPLETED,2026-05-01 09:05:23,2026-05-01 09:05:23
ORD-0000279,CUST-7820,Ho Chi Minh,Sports,749.98,2,Bank Transfer,COMPLETED,2026-03-01 11:01:54,2026-03-01 11:01:54
ORD-0000280,CUST-7476,Da Nang,Books,861.92,5,E-Wallet,PENDING,2026-05-31 19:27:50,2026-05-31 19:27:50
ORD-0000281,CUST-1547,Hue,Beauty,322.06,5,Bank Transfer,COMPLETED,2026-01-04 09:09:52,2026-01-04 09:09:52
ORD-0000282,CUST-5974,Hue,Books,1438.01,4,COD,PENDING,2026-05-12 07:05:37,2026-05-12 07:05:37
ORD-0000283,CUST-4137,Nha Trang,Beauty,674.97,1,COD,COMPLETED,2026-02-19 23:46:33,2026-02-19 23:46:33
ORD-0000284,CUST-4223,Hue,Home & Kitchen,369.17,5,E-Wallet,COMPLETED,2026-02-10 22:45:35,2026-02-10 22:45:35
ORD-0000285,CUST-8896,Hue,Home & Kitchen,478.74,5,COD,COMPLETED,2026-03-16 09:09:20,2026-03-16 09:09:20
ORD-0000286,CUST-1963,Hue,Electronics,213.49,3,Credit Card,COMPLETED,2026-02-01 07:53:40,2026-02-01 07:53:40
ORD-0000287,CUST-4580,Ho Chi Minh,Home & Kitchen,276.15,4,E-Wallet,COMPLETED,2026-04-05 17:33:06,2026-04-05 17:33:06
ORD-0000288,CUST-6568,Ha Noi,Beauty,1035.81,3,Credit Card,COMPLETED,2026-06-28 22:55:10,2026-06-28 22:55:10
ORD-0000289,CUST-7437,Hue,Sports,98.81,5,E-Wallet,COMPLETED,2026-06-27 12:52:32,2026-06-27 12:52:32
ORD-0000290,CUST-9523,Hai Phong,Books,1152.13,3,Bank Transfer,COMPLETED,2026-02-08 10:50:11,2026-02-08 10:50:11
ORD-0000291,CUST-8767,Can Tho,Clothing,1211.05,5,COD,COMPLETED,2026-02-25 01:44:35,2026-02-25 01:44:35
ORD-0000292,CUST-6426,Hue,Beauty,549.46,5,Bank Transfer,PENDING,2026-02-26 05:22:45,2026-02-26 05:22:45
ORD-0000293,CUST-6751,Ha Noi,Clothing,1391.79,5,Bank Transfer,COMPLETED,2026-04-13 11:20:34,2026-04-13 11:20:34
ORD-0000294,CUST-7846,Hai Phong,Clothing,991.76,3,Credit Card,COMPLETED,2026-05-13 18:29:53,2026-05-13 18:29:53
ORD-0000295,CUST-3008,Ho Chi Minh,Electronics,1234.93,2,Bank Transfer,COMPLETED,2026-01-19 23:28:06,2026-01-19 23:28:06
ORD-0000296,CUST-4357,Da Nang,Home & Kitchen,1178.26,3,Bank Transfer,COMPLETED,2026-03-30 10:45:32,2026-03-30 10:45:32
ORD-0000297,CUST-1697,Ha Noi,Sports,1423.74,3,Credit Card,COMPLETED,2026-02-14 01:39:32,2026-02-14 01:39:32
ORD-0000298,CUST-1585,Nha Trang,Sports,1247.03,3,E-Wallet,COMPLETED,2026-04-21 07:16:26,2026-04-21 07:16:26
ORD-0000299,CUST-8791,Nha Trang,Clothing,1483.1,4,Credit Card,PENDING,2026-05-07 16:03:55,2026-05-07 16:03:55
ORD-0000300,CUST-6335,Hue,Electronics,52.6,1,Credit Card,COMPLETED,2026-06-21 12:43:07,2026-06-21 12:43:07
ORD-0000301,CUST-2285,Da Nang,Clothing,777.37,1,Bank Transfer,COMPLETED,2026-04-04 20:17:06,2026-04-04 20:17:06
ORD-0000302,CUST-5400,Hai Phong,Sports,104.73,1,Credit Card,COMPLETED,2026-06-27 22:26:16,2026-06-27 22:26:16
ORD-0000303,CUST-4211,Hai Phong,Books,602.6,2,Bank Transfer,COMPLETED,2026-02-14 04:05:01,2026-02-14 04:05:01
ORD-0000304,CUST-3422,Can Tho,Books,1472.94,3,Bank Transfer,COMPLETED,2026-01-22 09:30:23,2026-01-22 09:30:23
ORD-0000305,CUST-3840,Hai Phong,Beauty,1368.46,5,COD,COMPLETED,2026-06-10 06:15:28,2026-06-10 06:15:28
ORD-0000306,CUST-8876,Ha Noi,Electronics,605.59,4,E-Wallet,COMPLETED,2026-05-15 08:38:43,2026-05-15 08:38:43
ORD-0000307,CUST-9821,Can Tho,Electronics,1361.7,2,E-Wallet,PENDING,2026-01-04 01:15:07,2026-01-04 01:15:07
ORD-0000308,CUST-2088,Ha Noi,Sports,12.93,5,COD,COMPLETED,2026-04-05 22:46:20,2026-04-05 22:46:20
ORD-0000309,CUST-7364,Can Tho,Books,91.96,2,COD,PENDING,2026-05-10 23:37:08,2026-05-10 23:37:08
ORD-0000310,CUST-8489,Da Nang,Beauty,1122.41,5,COD,COMPLETED,2026-03-08 17:02:43,2026-03-08 17:02:43
ORD-0000311,CUST-7677,Da Nang,Clothing,471.36,4,E-Wallet,COMPLETED,2026-04-28 03:38:19,2026-04-28 03:38:19
ORD-0000312,CUST-3391,Can Tho,Beauty,1497.63,5,Credit Card,COMPLETED,2026-06-27 08:45:40,2026-06-27 08:45:40
ORD-0000313,CUST-3317,Hai Phong,Books,884.28,5,COD,COMPLETED,2026-04-13 09:34:38,2026-04-13 09:34:38
ORD-0000314,CUST-1705,Ha Noi,Beauty,1247.94,5,COD,COMPLETED,2026-05-30 09:42:30,2026-05-30 09:42:30
ORD-0000315,CUST-9524,Can Tho,Electronics,567.1,5,E-Wallet,COMPLETED,2026-02-17 05:31:34,2026-02-17 05:31:34
ORD-0000316,CUST-3207,Nha Trang,Beauty,264.13,1,Credit Card,COMPLETED,2026-01-16 01:03:10,2026-01-16 01:03:10
ORD-0000317,CUST-9591,Hai Phong,Electronics,1085.52,5,COD,COMPLETED,2026-01-21 18:54:01,2026-01-21 18:54:01
ORD-0000318,CUST-2456,Ho Chi Minh,Books,590.95,4,COD,COMPLETED,2026-01-20 06:52:40,2026-01-20 06:52:40
ORD-0000319,CUST-3298,Ha Noi,Clothing,922.55,3,Bank Transfer,COMPLETED,2026-01-18 19:01:41,2026-01-18 19:01:41
ORD-0000320,CUST-9997,Can Tho,Home & Kitchen,942.55,2,Credit Card,PENDING,2026-05-01 13:26:35,2026-05-01 13:26:35
ORD-0000321,CUST-5730,Can Tho,Books,1074.21,1,E-Wallet,PENDING,2026-01-15 07:12:21,2026-01-15 07:12:21
ORD-0000322,CUST-8352,Ha Noi,Electronics,470.9,3,Credit Card,COMPLETED,2026-03-14 15:13:20,2026-03-14 15:13:20
ORD-0000323,CUST-8004,Hai Phong,Electronics,1373.62,1,E-Wallet,COMPLETED,2026-06-09 00:41:07,2026-06-09 00:41:07
ORD-0000324,CUST-8200,Da Nang,Sports,819.89,2,Bank Transfer,COMPLETED,2026-02-06 07:19:11,2026-02-06 07:19:11
ORD-0000325,CUST-4098,Nha Trang,Books,31.23,4,Credit Card,COMPLETED,2026-03-08 23:52:50,2026-03-08 23:52:50
ORD-0000326,CUST-1251,Da Nang,Sports,464.61,5,Bank Transfer,COMPLETED,2026-01-06 04:44:43,2026-01-06 04:44:43
ORD-0000327,CUST-8821,Ha Noi,Sports,895.54,5,E-Wallet,PENDING,2026-05-16 09:56:36,2026-05-16 09:56:36
ORD-0000328,CUST-1087,Ho Chi Minh,Books,1251.67,1,E-Wallet,COMPLETED,2026-02-27 02:08:07,2026-02-27 02:08:07
ORD-0000329,CUST-2571,Nha Trang,Electronics,492.13,5,Bank Transfer,COMPLETED,2026-03-10 13:52:26,2026-03-10 13:52:26
ORD-0000330,CUST-2513,Hai Phong,Electronics,541.91,3,E-Wallet,COMPLETED,2026-03-26 22:41:38,2026-03-26 22:41:38
ORD-0000331,CUST-9310,Nha Trang,Books,639.39,2,Bank Transfer,COMPLETED,2026-04-14 10:50:35,2026-04-14 10:50:35
ORD-0000332,CUST-3666,Ho Chi Minh,Beauty,276.4,1,Credit Card,COMPLETED,2026-03-21 05:47:40,2026-03-21 05:47:40
ORD-0000333,CUST-9690,Hue,Beauty,1022.08,5,COD,COMPLETED,2026-02-11 22:46:16,2026-02-11 22:46:16
ORD-0000334,CUST-5172,Ho Chi Minh,Electronics,1183.57,5,E-Wallet,COMPLETED,2026-01-26 18:21:31,2026-01-26 18:21:31
ORD-0000335,CUST-9840,Da Nang,Sports,931.39,2,Bank Transfer,COMPLETED,2026-04-29 04:34:16,2026-04-29 04:34:16
ORD-0000336,CUST-5566,Ha Noi,Beauty,725.7,3,Bank Transfer,COMPLETED,2026-01-16 23:15:04,2026-01-16 23:15:04
ORD-0000337,CUST-6747,Nha Trang,Clothing,682.38,3,Credit Card,COMPLETED,2026-01-02 19:59:47,2026-01-02 19:59:47
ORD-0000338,CUST-5496,Da Nang,Beauty,1438.55,4,COD,COMPLETED,2026-01-11 03:52:22,2026-01-11 03:52:22
ORD-0000339,CUST-4340,Hue,Books,788.77,3,E-Wallet,PENDING,2026-02-07 12:01:15,2026-02-07 12:01:15
ORD-0000340,CUST-7375,Hue,Books,716.4,1,Credit Card,COMPLETED,2026-02-20 10:35:42,2026-02-20 10:35:42
ORD-0000341,CUST-7171,Da Nang,Sports,274.18,2,COD,COMPLETED,2026-04-25 12:07:20,2026-04-25 12:07:20
ORD-0000342,CUST-6285,Hue,Home & Kitchen,868.25,4,COD,COMPLETED,2026-02-23 13:00:26,2026-02-23 13:00:26
ORD-0000343,CUST-4446,Ha Noi,Electronics,561.81,3,Bank Transfer,COMPLETED,2026-05-09 11:11:49,2026-05-09 11:11:49
ORD-0000344,CUST-8565,Da Nang,Home & Kitchen,690.8,4,COD,COMPLETED,2026-03-11 07:18:16,2026-03-11 07:18:16
ORD-0000345,CUST-8900,Hue,Books,938.5,4,E-Wallet,COMPLETED,2026-05-24 02:57:57,2026-05-24 02:57:57
ORD-0000346,CUST-8133,Nha Trang,Home & Kitchen,1430.14,2,E-Wallet,COMPLETED,2026-01-04 09:03:40,2026-01-04 09:03:40
ORD-0000347,CUST-9084,Hue,Beauty,211.18,5,Credit Card,COMPLETED,2026-02-08 19:46:38,2026-02-08 19:46:38
ORD-0000348,CUST-7245,Ho Chi Minh,Electronics,10.97,1,COD,COMPLETED,2026-05-18 12:44:15,2026-05-18 12:44:15
ORD-0000349,CUST-9560,Nha Trang,Clothing,1303.62,5,Credit Card,COMPLETED,2026-05-13 13:18:26,2026-05-13 13:18:26
ORD-0000350,CUST-2813,Ha Noi,Clothing,931.96,4,COD,PENDING,2026-06-24 23:15:03,2026-06-24 23:15:03
ORD-0000351,CUST-3576,Ha Noi,Electronics,1445.87,5,E-Wallet,COMPLETED,2026-04-26 21:56:36,2026-04-26 21:56:36
ORD-0000352,CUST-7894,Ha Noi,Beauty,996.23,1,E-Wallet,PENDING,2026-05-16 11:11:23,2026-05-16 11:11:23
ORD-0000353,CUST-3651,Da Nang,Books,1183.15,1,COD,COMPLETED,2026-04-06 18:43:23,2026-04-06 18:43:23
ORD-0000354,CUST-5239,Ha Noi,Sports,1021.25,1,Credit Card,COMPLETED,2026-01-16 00:23:54,2026-01-16 00:23:54
ORD-0000355,CUST-2183,Can Tho,Electronics,278.64,5,Credit Card,COMPLETED,2026-03-21 21:21:52,2026-03-21 21:21:52
ORD-0000356,CUST-7249,Hai Phong,Clothing,340.48,1,Credit Card,COMPLETED,2026-02-04 15:58:59,2026-02-04 15:58:59
ORD-0000357,CUST-5521,Ha Noi,Clothing,137.92,2,COD,COMPLETED,2026-04-19 06:35:04,2026-04-19 06:35:04
ORD-0000358,CUST-1884,Can Tho,Home & Kitchen,21.6,3,Bank Transfer,COMPLETED,2026-01-05 00:04:17,2026-01-05 00:04:17
ORD-0000359,CUST-7860,Hai Phong,Beauty,1354.88,4,Credit Card,COMPLETED,2026-06-09 12:58:57,2026-06-09 12:58:57
ORD-0000360,CUST-4049,Nha Trang,Books,1152.69,3,E-Wallet,COMPLETED,2026-05-06 16:34:35,2026-05-06 16:34:35
ORD-0000361,CUST-9184,Ho Chi Minh,Clothing,495.54,1,Credit Card,COMPLETED,2026-06-03 16:07:42,2026-06-03 16:07:42
ORD-0000362,CUST-8273,Da Nang,Sports,60.44,2,E-Wallet,PENDING,2026-01-01 22:26:51,2026-01-01 22:26:51
ORD-0000363,CUST-1397,Can Tho,Clothing,801.4,2,E-Wallet,COMPLETED,2026-03-27 04:04:37,2026-03-27 04:04:37
ORD-0000364,CUST-3876,Nha Trang,Books,213.16,5,Bank Transfer,PENDING,2026-05-07 01:14:30,2026-05-07 01:14:30
ORD-0000365,CUST-4554,Da Nang,Sports,916.67,1,E-Wallet,COMPLETED,2026-04-11 08:24:56,2026-04-11 08:24:56
ORD-0000366,CUST-7761,Hai Phong,Clothing,221.23,2,E-Wallet,COMPLETED,2026-04-23 15:00:08,2026-04-23 15:00:08
ORD-0000367,CUST-5879,Ha Noi,Books,41.08,2,E-Wallet,COMPLETED,2026-02-28 05:30:44,2026-02-28 05:30:44
ORD-0000368,CUST-6494,Ho Chi Minh,Clothing,169.34,3,Credit Card,COMPLETED,2026-01-21 03:36:11,2026-01-21 03:36:11
ORD-0000369,CUST-3976,Ho Chi Minh,Clothing,413.77,1,E-Wallet,COMPLETED,2026-05-15 08:12:16,2026-05-15 08:12:16
ORD-0000370,CUST-4895,Can Tho,Books,178.87,1,Bank Transfer,COMPLETED,2026-06-15 01:57:27,2026-06-15 01:57:27
ORD-0000371,CUST-3709,Da Nang,Beauty,389.43,4,E-Wallet,COMPLETED,2026-01-29 20:47:56,2026-01-29 20:47:56
ORD-0000372,CUST-8870,Da Nang,Books,1492.97,1,Bank Transfer,COMPLETED,2026-03-27 21:22:51,2026-03-27 21:22:51
ORD-0000373,CUST-8064,Hai Phong,Beauty,155.78,1,E-Wallet,COMPLETED,2026-04-03 12:21:28,2026-04-03 12:21:28
ORD-0000374,CUST-6225,Da Nang,Electronics,38.59,4,COD,COMPLETED,2026-05-23 05:17:48,2026-05-23 05:17:48
ORD-0000375,CUST-9459,Da Nang,Electronics,402.44,2,Bank Transfer,COMPLETED,2026-06-21 15:08:43,2026-06-21 15:08:43
ORD-0000376,CUST-9157,Nha Trang,Home & Kitchen,976.97,1,E-Wallet,COMPLETED,2026-02-16 09:56:18,2026-02-16 09:56:18
ORD-0000377,CUST-4654,Can Tho,Sports,124.51,5,Credit Card,COMPLETED,2026-01-16 02:28:22,2026-01-16 02:28:22
ORD-0000378,CUST-1116,Hai Phong,Home & Kitchen,395.23,3,COD,COMPLETED,2026-05-27 08:43:28,2026-05-27 08:43:28
ORD-0000379,CUST-8805,Hai Phong,Clothing,1300.74,5,Bank Transfer,COMPLETED,2026-04-14 21:09:41,2026-04-14 21:09:41
ORD-0000380,CUST-3368,Ha Noi,Clothing,941.2,2,Credit Card,COMPLETED,2026-04-16 16:05:54,2026-04-16 16:05:54
ORD-0000381,CUST-7619,Can Tho,Beauty,984.44,5,E-Wallet,COMPLETED,2026-01-23 15:54:13,2026-01-23 15:54:13
ORD-0000382,CUST-3691,Ho Chi Minh,Clothing,77.22,3,E-Wallet,COMPLETED,2026-06-16 19:19:07,2026-06-16 19:19:07
ORD-0000383,CUST-9931,Can Tho,Sports,1215.89,3,E-Wallet,COMPLETED,2026-01-30 02:48:47,2026-01-30 02:48:47
ORD-0000384,CUST-1478,Hai Phong,Clothing,289.72,3,Bank Transfer,COMPLETED,2026-02-16 20:24:46,2026-02-16 20:24:46
ORD-0000385,CUST-1698,Nha Trang,Books,503.46,1,Credit Card,COMPLETED,2026-04-19 01:05:35,2026-04-19 01:05:35
ORD-0000386,CUST-4968,Nha Trang,Sports,427.77,2,E-Wallet,COMPLETED,2026-01-31 05:25:19,2026-01-31 05:25:19
ORD-0000387,CUST-7921,Da Nang,Electronics,624.11,3,COD,COMPLETED,2026-03-12 08:36:17,2026-03-12 08:36:17
